,Iterations,Fitness,Time,State,runner_name,pop_size,mutation_prob,Population Size,Mutation Rate
0,2,27.0,0.0120211759999993,"[0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 0
 1 0 1]",GA,10,0.2,10,0.2
1,4,27.0,0.023515669000000017,"[0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 0
 1 0 1]",GA,10,0.2,10,0.2
2,8,31.0,0.042957104999999274,"[0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
3,16,33.0,0.09103389200000045,"[0 1 0 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
4,32,35.0,0.1678909829999995,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
5,64,35.0,0.33076060500000004,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
6,128,37.0,0.6076598069999992,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
7,256,37.0,1.187129387999999,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
8,512,37.0,2.314593648999999,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
9,1024,37.0,4.5533144629999995,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
10,2048,37.0,4.832073608,"[0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1]",GA,10,0.2,10,0.2
11,2,25.0,0.00984204700000113,"[1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 1
 0 1 0]",GA,10,0.4,10,0.4
12,4,25.0,0.02005356600000141,"[1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 1
 0 1 0]",GA,10,0.4,10,0.4
13,8,27.0,0.03791436200000042,"[1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 1 1
 0 1 0]",GA,10,0.4,10,0.4
14,16,27.0,0.07220452800000032,"[1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 1 1
 0 1 0]",GA,10,0.4,10,0.4
15,32,32.0,0.13609706899999985,"[0 1 0 1 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
16,64,34.0,0.2743027420000015,"[0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
17,128,34.0,0.5643902310000009,"[0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
18,256,34.0,1.1380808150000004,"[0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
19,512,38.0,2.2007366580000003,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
20,1024,38.0,4.416108722000001,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
21,2048,38.0,5.793610319999999,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,10,0.4,10,0.4
22,2,25.0,0.01114287700000105,"[0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 1 1 1 1
 1 1 1]",GA,10,0.6,10,0.6
23,4,25.0,0.021239506000000574,"[0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 1 1 1 1
 1 1 1]",GA,10,0.6,10,0.6
24,8,29.0,0.03904559800000129,"[0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
25,16,29.0,0.07374024699999993,"[0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
26,32,33.0,0.13857336200000248,"[0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
27,64,35.0,0.27246688100000327,"[0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
28,128,35.0,0.5346885180000029,"[0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
29,256,35.0,1.0688029290000003,"[0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
30,512,35.0,2.120946985,"[0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0
 1 0 1]",GA,10,0.6,10,0.6
31,1024,37.0,4.184403386000003,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1
 1 0 1]",GA,10,0.6,10,0.6
32,2048,37.0,7.0263422800000015,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1
 1 0 1]",GA,10,0.6,10,0.6
33,2,26.0,0.01104537899999869,"[1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
34,4,28.0,0.02108471800000089,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
35,8,28.0,0.038400840999997854,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
36,16,28.0,0.06956799499999988,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
37,32,28.0,0.12945172199999888,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
38,64,30.0,0.2510116609999997,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
39,128,30.0,0.48733189200000027,"[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
40,256,34.0,0.9577867259999984,"[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
41,512,34.0,1.9451730959999978,"[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
42,1024,34.0,3.9469055299999987,"[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
43,2048,34.0,4.537818715,"[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,10,0.8,10,0.8
44,2,23.0,0.009806680000000512,"[0 1 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 0 0
 1 0 1]",GA,10,1.0,10,1.0
45,4,29.0,0.019724916999997788,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
46,8,29.0,0.03678595299999898,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
47,16,29.0,0.06779941899999997,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
48,32,29.0,0.1244715379999981,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
49,64,29.0,0.24229209199999957,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
50,128,29.0,0.47139339499999977,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
51,256,29.0,0.9392475499999975,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
52,512,29.0,1.8580992189999996,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
53,1024,29.0,3.5711838669999985,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
54,2048,29.0,3.5711838669999985,"[0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0
 1 0 1]",GA,10,1.0,10,1.0
55,2,28.0,0.0588013230000044,"[1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 0
 1 0 1]",GA,50,0.2,50,0.2
56,4,28.0,0.10632963400000506,"[1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 0
 1 0 1]",GA,50,0.2,50,0.2
57,8,32.0,0.18983531700000356,"[1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,50,0.2,50,0.2
58,16,34.0,0.3513355340000004,"[1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1]",GA,50,0.2,50,0.2
59,32,37.0,0.6831963400000021,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 0 1]",GA,50,0.2,50,0.2
60,64,38.0,1.3214735520000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
61,128,38.0,2.597686887000002,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
62,256,38.0,5.262754310000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
63,512,38.0,10.521513566000003,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
64,1024,38.0,21.060187411,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
65,2048,38.0,21.295884312000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.2,50,0.2
66,2,27.0,0.04579097699999579,"[1 1 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 1
 1 1 0]",GA,50,0.4,50,0.4
67,4,27.0,0.08353897099999585,"[1 1 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 1
 1 1 0]",GA,50,0.4,50,0.4
68,8,29.0,0.16410808299999502,"[0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 0 0
 1 0 1]",GA,50,0.4,50,0.4
69,16,33.0,0.3123116879999941,"[1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1
 0 1 0]",GA,50,0.4,50,0.4
70,32,37.0,0.6131146229999942,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
71,64,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
72,128,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
73,256,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
74,512,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
75,1024,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
76,2048,39.0,0.9110056199999974,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.4,50,0.4
77,2,28.0,0.04492012600000095,"[0 0 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
78,4,30.0,0.08212426500000447,"[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
79,8,32.0,0.1549864270000043,"[0 1 0 1 0 1 0 1 0 0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
80,16,34.0,0.2989047070000055,"[0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1
 0 1 0]",GA,50,0.6,50,0.6
81,32,38.0,0.5844000530000031,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
82,64,38.0,1.152732964000002,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
83,128,38.0,2.2741804480000027,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
84,256,38.0,4.5295806220000046,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
85,512,38.0,9.011687638000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
86,1024,38.0,18.073675772999998,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
87,2048,38.0,18.215970848000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.6,50,0.6
88,2,28.0,0.04355697900000166,"[1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1
 0 0 1]",GA,50,0.8,50,0.8
89,4,28.0,0.07918043800000873,"[1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1
 0 0 1]",GA,50,0.8,50,0.8
90,8,32.0,0.14665766000000247,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 0 1
 0 1 1]",GA,50,0.8,50,0.8
91,16,35.0,0.2903058200000004,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
92,32,37.0,0.5584699879999988,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
93,64,37.0,1.0928588750000046,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
94,128,38.0,2.167432332000004,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
95,256,38.0,4.303485371000008,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
96,512,38.0,8.603153966999997,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
97,1024,38.0,17.261045073000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
98,2048,38.0,18.751938230000007,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,50,0.8,50,0.8
99,2,28.0,0.04695109400000774,"[0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1
 0 1 0]",GA,50,1.0,50,1.0
100,4,28.0,0.0826918180000007,"[0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1
 0 1 0]",GA,50,1.0,50,1.0
101,8,30.0,0.14839510699999892,"[0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1
 0 1 0]",GA,50,1.0,50,1.0
102,16,34.0,0.27697768000000167,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1
 0 1 0]",GA,50,1.0,50,1.0
103,32,35.0,0.530140406000001,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
104,64,35.0,1.0429437129999997,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
105,128,35.0,2.060769835000002,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
106,256,35.0,4.097963700999998,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
107,512,35.0,8.15483697900001,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
108,1024,35.0,16.272840239000004,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
109,2048,35.0,16.272840239000004,"[0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 0 1]",GA,50,1.0,50,1.0
110,2,29.0,0.09670779200000368,"[1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 0 1 0
 1 0 0]",GA,100,0.2,100,0.2
111,4,29.0,0.17444601100000057,"[1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 0 1 0
 1 0 0]",GA,100,0.2,100,0.2
112,8,33.0,0.3304128170000098,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 0 1 0
 1 0 0]",GA,100,0.2,100,0.2
113,16,35.0,0.6411129890000069,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
114,32,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
115,64,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
116,128,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
117,256,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
118,512,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
119,1024,39.0,1.0622887380000066,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0]",GA,100,0.2,100,0.2
