,Iterations,Fitness,Time,State,runner_name,pop_size,mutation_prob,Population Size,Mutation Rate
602,512,404.6353486580523,439.42996643799415,[ 1  2 20  8 13 16  9  4 12 21 15  5 19 18 11  6 10 14 17  7  3  0],GA,300,0.5,300,0.5
603,1024,398.3268757162244,963.5639511310001,[ 8 13 20  2  1 16  9  4 12 21 15  5 19 18 11  6 10 14 17  7  3  0],GA,300,0.5,300,0.5
604,2048,391.6518307799876,1953.1522786189962,[ 0 20  8 13  2  1 16  9  4 12 21 15  5 19 18 11  6 10 14 17  7  3],GA,300,0.5,300,0.5
605,2,767.8485854523441,2.4100925250022556,[ 7  1 20  6  9 13 10 14 17  0  2 15 21  4 12 16  8 19  5 18 11  3],GA,300,0.6,300,0.6
606,4,767.8485854523441,4.028803732995584,[ 7  1 20  6  9 13 10 14 17  0  2 15 21  4 12 16  8 19  5 18 11  3],GA,300,0.6,300,0.6
607,8,745.8719300588039,7.328615869999339,[ 7  1 16  6  9 13 10 14  2  5 21  4 12 19 18 15 11  8  0 20  3 17],GA,300,0.6,300,0.6
608,16,685.7257611005593,13.85641540299548,[ 4 21 12 16  1 20  8 14  0 15  6 10  7  3 17 18  2 13 11 19  5  9],GA,300,0.6,300,0.6
609,32,588.7129111822314,26.889519074000418,[ 4 21 12 16  9 15 19 18  5 11  6 13 20 10 14  0  2  1  7  3 17  8],GA,300,0.6,300,0.6
610,64,497.05679292276096,53.05683847700129,[ 4 21 12 16  9 15 19 18  5 11  6 10 14 13 20  2  1  0  3 17  7  8],GA,300,0.6,300,0.6
611,128,459.8955877351873,105.42085972600034,[20  2  1  4 21 12 16  9  5 19 18 15 11  6 10 13  8 14 17  7  3  0],GA,300,0.6,300,0.6
612,256,408.0544370801723,210.26996363799844,[ 1  2 16  4  9 12 21 15  5 19 18 11  6 10 14  8 13 20 17  7  3  0],GA,300,0.6,300,0.6
613,512,400.99283713767267,438.98818477799796,[ 2  1 16  9  4 12 21 15  5 19 18 11  6 10 14  8 13 20  3 17  7  0],GA,300,0.6,300,0.6
614,1024,400.99283713767267,1074.2809967549983,[ 2  1 16  9  4 12 21 15  5 19 18 11  6 10 14  8 13 20  3 17  7  0],GA,300,0.6,300,0.6
615,2048,391.6518307799876,2315.6634997770016,[ 0 20  8 13  2  1 16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3],GA,300,0.6,300,0.6
616,2,803.0309842059829,2.7088391779980157,[ 3  7  6 15 16  2 13 20  4  5  9 12  1  8 21 19 11 14 18  0 10 17],GA,300,0.7,300,0.7
617,4,778.7224663569731,4.535741476996918,[16 12 19  7  3 17 10  2  1 21  9 13 20 14  6  8  5 18 11 15  4  0],GA,300,0.7,300,0.7
618,8,714.5280496503618,8.468896683996718,[12 15 18 21  0  1  2  6  8 20  7  3 17 13  5 10 14 11 19  4 16  9],GA,300,0.7,300,0.7
619,16,684.2283967153477,16.602701734998845,[16 12  4 10 15  6 18 20  1  2 19 11  3  7 17  0  8 14  5 13 21  9],GA,300,0.7,300,0.7
620,32,595.2686850841238,34.38907113199821,[ 4 16  9 12  5 19 18 11  6  3  7 17 20  0  8 14  2 13  1 15 10 21],GA,300,0.7,300,0.7
621,64,534.5901232409419,77.87211479400139,[16  9 12  4 15 21 18  6 10 14 11 19  5  2  1 20  3  7 17  0  8 13],GA,300,0.7,300,0.7
622,128,461.1878246930276,162.93520453100064,[15  5 16  9  4 12 21 19 18 11  6 10 14  1  2 20  3  7 17  0  8 13],GA,300,0.7,300,0.7
623,256,424.67905405255266,343.9926037549958,[15 21 16  9  4 12  5 19 18 11  6 10 14 20  2  1  0  3  7 17  8 13],GA,300,0.7,300,0.7
624,512,415.72381389117623,766.4632769989985,[ 2 13 15 21  4 16  9 12  5 19 18 11  6 10 14  8 20  3 17  7  0  1],GA,300,0.7,300,0.7
625,1024,415.72381389117623,1578.339941059996,[ 2 13 15 21  4 16  9 12  5 19 18 11  6 10 14  8 20  3 17  7  0  1],GA,300,0.7,300,0.7
626,2048,406.015445572243,2714.5522143209964,[ 2 20  8 13 15 21  4 16  9 12  5 19 18 11  6 10 14 17  7  3  0  1],GA,300,0.7,300,0.7
627,2,814.1977927460262,3.743640641005186,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.8,300,0.8
628,4,744.4063233423913,6.298674093006412,[10 20 14 19  6 11  9 16 13  2  8 12  4  5 17  7  3  0  1 21 18 15],GA,300,0.8,300,0.8
629,8,728.5962311189415,11.313890228004311,[19 18 11 14 13  8  9  4 16 12 20 15  5 10  2 21  1  3  7 17  0  6],GA,300,0.8,300,0.8
630,16,678.5280687737907,21.515549519004708,[ 3  0 14 11 20 12 13  1  2  5  9  4 21 19 18 15 16  6 10  8  7 17],GA,300,0.8,300,0.8
631,32,586.7187988872098,42.22963621200324,[ 4 21 15  6  5 12 19 18 11 14 13 20  0  2  1  3 17  7 10  8  9 16],GA,300,0.8,300,0.8
632,64,522.2489294481546,87.30718644300214,[ 4 21  5 19 18 11  8 13  9 12 15 14 20  6 10 17  7  3  0  2  1 16],GA,300,0.8,300,0.8
633,128,462.61094235459063,173.12774773000274,[16  4 21  5 19 18 11  6 10 14  8 13  9 12 15 20 17  7  3  0  2  1],GA,300,0.8,300,0.8
634,256,419.78207829728154,357.92358090400376,[16  9 12  4 21  5 19 18 11  6 10 14  8 15 13 20  3 17  7  0  2  1],GA,300,0.8,300,0.8
635,512,400.9928371376727,710.4767543640046,[16  9 12  4 21 15  5 19 18 11  6 10 14  8 13 20  3 17  7  0  2  1],GA,300,0.8,300,0.8
636,1024,391.6518307799877,1206.8060351930035,[ 1 16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2],GA,300,0.8,300,0.8
637,2048,391.6518307799877,2094.1287635540066,[ 1 16  9 12  4 21 15  5 19 18 11  6 10 14 17  7  3  0 20  8 13  2],GA,300,0.8,300,0.8
638,2,814.1977927460262,2.747115748003125,[15  1 12  2 21  9 18 10 16 19  4  5 14  6 20 13  8  0 17  7  3 11],GA,300,0.9,300,0.9
639,4,809.6083155466525,4.627251058998809,[ 4 16 12 19  7  3 17 20  0  2  9  8 15  6  1 10 13 14  5 18 11 21],GA,300,0.9,300,0.9
640,8,728.5521793142823,8.383336024002347,[15 13 14 20 10 11  5 19 16  9 21  8 12  4  7  3 17  0  6 18  2  1],GA,300,0.9,300,0.9
641,16,604.7698860370194,15.921117969002808,[ 0  1  2 15 13 14 20  4 21  5 12 19 18 11 16  9  8  6 10  3 17  7],GA,300,0.9,300,0.9
642,32,583.6320164503614,31.730829496002116,[10 11  5 19 16  9  4 13 12 21 15 14 20  3  7 17  0  1  2  8 18  6],GA,300,0.9,300,0.9
643,64,512.2913568305647,61.192512863002776,[ 0  1  2 15 13 14 20  4  9 16 12 21  5 19 18 11  6  8 10  3 17  7],GA,300,0.9,300,0.9
644,128,428.2890379140053,117.6922860420018,[ 0  1  2 20 13 14  8 15  4  9 16 12 21  5 19 18 11  6 10 17  7  3],GA,300,0.9,300,0.9
645,256,422.34449768623,239.36249599500297,[ 0 20  1  2 13 14  8 15 21  4 16  9 12  5 19 18 11  6 10 17  7  3],GA,300,0.9,300,0.9
646,512,415.98319971649676,483.5883101799991,[ 3  0 20  1  2 13  8 14 15 21  4 16  9 12  5 19 18 11  6 10 17  7],GA,300,0.9,300,0.9
647,1024,415.98319971649676,969.7289784789973,[ 3  0 20  1  2 13  8 14 15 21  4 16  9 12  5 19 18 11  6 10 17  7],GA,300,0.9,300,0.9
648,2048,415.98319971649676,1432.3981308290022,[ 3  0 20  1  2 13  8 14 15 21  4 16  9 12  5 19 18 11  6 10 17  7],GA,300,0.9,300,0.9
649,2,767.8485854523441,2.5989830620019347,[ 7  1 20  6  9 13 10 14 17  0  2 15 21  4 12 16  8 19  5 18 11  3],GA,300,1.0,300,1.0
650,4,703.2512817815518,4.373492396000074,[16 12 19 10  2  1 21  9 13 20 14  8 18  4  5 15  6 11  7  3 17  0],GA,300,1.0,300,1.0
651,8,703.2512817815518,7.945965998005704,[16 12 19 10  2  1 21  9 13 20 14  8 18  4  5 15  6 11  7  3 17  0],GA,300,1.0,300,1.0
652,16,669.0930639481719,15.319300784001825,[ 3  0  4 14 20 19  6 11 18 10 15  5 16  2  1 12 21  9 13  8 17  7],GA,300,1.0,300,1.0
653,32,616.3550599588879,31.49842920100491,[16 12  4  6 13 20 14  8 18 19 11 10 15  5  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
654,64,557.4618387457798,62.17872915400221,[16 12  4  6 13 20 14  8 15 19  5 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
655,128,534.6552452536796,125.41629494300287,[16  4 12  5 19  6 13 20 14  8 15 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
656,256,534.6552452536796,263.52604248800344,[16  4 12  5 19  6 13 20 14  8 15 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
657,512,534.6552452536796,529.6884228160052,[16  4 12  5 19  6 13 20 14  8 15 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
658,1024,534.6552452536796,1017.6989763640013,[16  4 12  5 19  6 13 20 14  8 15 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
659,2048,534.6552452536796,1060.6350347980042,[16  4 12  5 19  6 13 20 14  8 15 18 11 10  0  3 17  7  1  2 21  9],GA,300,1.0,300,1.0
